% This data set addresses a control problem, namely flying a F16
% aircraft. The attributes describe the status of the aeroplane, while
% the goal is to predict the control action on the ailerons of the
% aircraft.
% 
% Characteristics: (7154+6596) cases, 41 continuous attributes 
% Source: collection of regression datasets by Luis Torgo (ltorgo@ncc.up.pt) at
% http://www.ncc.up.pt/~ltorgo/Regression/DataSets.html
% Original source: Experiments of Rui Camacho (rcamacho@garfield.fe.up.pt)
@relation ailerons
@attribute climbRate numeric
@attribute Sgz numeric
@attribute p numeric
@attribute q numeric
@attribute curPitch numeric
@attribute curRoll numeric
@attribute absRoll numeric
@attribute diffClb numeric
@attribute diffRollRate numeric
@attribute diffDiffClb numeric
@attribute SeTime1 numeric
@attribute SeTime2 numeric
@attribute SeTime3 numeric
@attribute SeTime4 numeric
@attribute SeTime5 numeric
@attribute SeTime6 numeric
@attribute SeTime7 numeric
@attribute SeTime8 numeric
@attribute SeTime9 numeric
@attribute SeTime10 numeric
@attribute SeTime11 numeric
@attribute SeTime12 numeric
@attribute SeTime13 numeric
@attribute SeTime14 numeric
@attribute diffSeTime1 numeric
@attribute diffSeTime2 numeric
@attribute diffSeTime3 numeric
@attribute diffSeTime4 numeric
@attribute diffSeTime5 numeric
@attribute diffSeTime6 numeric
@attribute diffSeTime7 numeric
@attribute diffSeTime8 numeric
@attribute diffSeTime9 numeric
@attribute diffSeTime10 numeric
@attribute diffSeTime11 numeric
@attribute diffSeTime12 numeric
@attribute diffSeTime13 numeric
@attribute diffSeTime14 numeric
@attribute alpha numeric
@attribute Se numeric
@attribute class {<=-0.0014,(-0.0014;-0.0011],(-0.0011;-0.001],(-0.001;-0.0008],(-0.0008;-0.0007],(-0.0007;-0.0006],(-0.0006;-0.0006],(-0.0006;-0.0005],>-0.0005}

@data
-66.0,-63.0,-0.63,-0.17,0.5,1.2,-11.0,23.0,-0.016,-0.1,0.016,0.016,0.016,0.016,0.016,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.4,0.015,(-0.001;-0.0008]
219.0,-29.0,0.22,-0.06,0.3,2.0,-8.0,7.0,-0.021,0.0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-126.0,-33.0,0.59,-0.07,0.6,0.3,-10.0,13.0,0.002,-0.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-119.0,-5.0,-0.37,0.14,0.63,0.5,-12.0,4.0,-0.009,-0.9,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,-0.001,0.0,0.5,0.02,(-0.001;-0.0008]
-317.0,25.0,0.61,0.21,0.91,0.2,-12.0,-26.0,0.0,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.001;-0.0008]
43.0,16.0,-0.34,0.33,0.62,-0.2,-10.0,-33.0,0.006,0.3,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,(-0.001;-0.0008]
-210.0,-5.0,0.27,0.12,0.75,0.5,-12.0,-8.0,0.003,-0.1,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
235.0,-13.0,-0.39,0.0,0.3,1.4,-11.0,5.0,-0.017,-0.3,0.02,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
875.0,-44.0,-0.16,-0.11,-0.31,1.0,-9.0,8.0,0.004,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
385.0,-8.0,-0.12,-0.06,0.21,-0.6,-13.0,12.0,0.009,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.02,0.02,0.02,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
-133.0,-16.0,-0.3,-0.08,0.71,0.7,-11.0,11.0,-0.008,0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.001;-0.0008]
359.0,-3.0,-0.16,0.26,0.31,1.4,-9.0,-29.0,-0.014,1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.024,(-0.001;-0.0008]
-592.0,-33.0,-0.47,-0.1,1.2,1.3,-11.0,11.0,-0.014,0.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,-0.001,0.0,0.001,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.6,0.021,(-0.001;-0.0008]
164.0,-69.0,-0.26,-0.14,0.36,0.9,-12.0,21.0,0.014,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
-111.0,14.0,0.11,0.1,0.65,-0.7,-11.0,-7.0,0.01,-0.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
-524.0,-20.0,0.29,-0.03,0.99,0.5,-10.0,4.0,-0.007,0.5,0.016,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
-385.0,9.0,-0.3,0.17,0.99,0.4,-13.0,-12.0,-0.004,0.0,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,-0.002,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,(-0.001;-0.0008]
-214.0,-33.0,0.34,-0.04,0.77,-0.4,-13.0,2.0,0.021,1.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
108.0,-23.0,-0.12,0.2,0.5,-0.7,-17.0,-8.0,0.0,-0.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.6,0.022,(-0.001;-0.0008]
-364.0,10.0,0.41,0.17,0.92,-0.9,-11.0,-15.0,-0.002,-0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.001;-0.0008]
84.0,9.0,-0.36,0.14,0.5,0.7,-9.0,-12.0,-0.016,-0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.001;-0.0008]
-54.0,-80.0,-0.31,0.1,0.63,-0.5,-16.0,1.0,0.006,-0.1,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.6,0.021,(-0.001;-0.0008]
-554.0,-19.0,-0.16,0.05,1.06,0.4,-13.0,3.0,-0.008,-0.2,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,-0.001,0.0,0.6,0.02,(-0.001;-0.0008]
-24.0,10.0,-0.57,0.07,0.69,-0.2,-13.0,-4.0,0.008,0.8,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.024,(-0.001;-0.0008]
296.0,6.0,-0.13,0.2,0.34,0.5,-12.0,-17.0,-0.015,-0.5,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.001;-0.0008]
312.0,-9.0,0.02,0.16,0.27,0.6,-12.0,0.0,0.011,-4.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
-66.0,-23.0,-0.47,0.17,0.69,0.4,-16.0,-10.0,0.004,0.8,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.6,0.023,(-0.001;-0.0008]
86.0,39.0,-0.25,0.09,0.47,1.7,-11.0,-5.0,-0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
181.0,-42.0,-0.09,-0.12,0.3,-0.3,-10.0,16.0,-0.001,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,(-0.001;-0.0008]
181.0,-22.0,0.16,-0.06,0.31,-0.8,-14.0,14.0,0.018,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-92.0,-42.0,-0.46,0.17,0.7,0.6,-15.0,-1.0,0.001,-1.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.6,0.022,(-0.001;-0.0008]
-2.0,-8.0,0.24,0.14,0.8,-1.3,-13.0,-7.0,0.009,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.029,(-0.001;-0.0008]
387.0,-36.0,-0.12,0.04,0.31,-1.8,-14.0,5.0,0.012,-0.2,0.026,0.026,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.025,(-0.001;-0.0008]
106.0,5.0,0.14,0.21,0.46,-0.7,-11.0,-4.0,0.009,-2.2,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.021,(-0.001;-0.0008]
302.0,-53.0,0.11,-0.16,0.29,-0.7,-13.0,22.0,0.013,-0.2,0.022,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
155.0,-13.0,0.42,0.08,0.43,0.4,-10.0,-12.0,0.001,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
-70.0,-32.0,-0.31,0.06,0.59,0.5,-13.0,1.0,-0.013,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
274.0,-85.0,0.52,0.04,0.22,2.2,-4.0,12.0,-0.013,-3.7,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.016,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.5,0.016,(-0.001;-0.0008]
-343.0,-13.0,-0.3,0.11,1.67,0.7,-10.0,-6.0,-0.008,-0.2,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.044,0.044,0.044,0.044,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003,0.0,0.0,0.0,0.0,0.0,1.3,0.044,(-0.001;-0.0008]
-135.0,-17.0,0.03,0.04,0.64,-0.3,-13.0,4.0,-0.003,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
-41.0,-43.0,-0.1,-0.06,0.52,-0.5,-12.0,14.0,0.018,-0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-100.0,-53.0,-0.51,0.14,0.72,-1.0,-17.0,-2.0,0.014,0.3,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.023,(-0.001;-0.0008]
244.0,7.0,0.0,0.03,0.28,-1.5,-14.0,6.0,0.021,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
93.0,-36.0,-0.24,-0.17,0.36,0.6,-11.0,22.0,0.005,0.5,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.015,(-0.001;-0.0008]
123.0,-6.0,-0.69,0.18,0.82,-0.2,-18.0,-1.0,-0.014,-0.1,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,(-0.001;-0.0008]
-415.0,-7.0,-0.31,0.08,1.04,0.8,-15.0,2.0,-0.02,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.023,0.023,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.6,0.023,(-0.001;-0.0008]
-31.0,-18.0,-0.03,-0.02,0.53,-0.9,-12.0,8.0,0.015,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
188.0,-6.0,-0.45,0.14,0.38,0.4,-13.0,-9.0,-0.012,-0.2,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
377.0,-5.0,-0.11,0.11,0.2,-1.6,-14.0,-3.0,0.001,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,(-0.001;-0.0008]
24.0,10.0,0.16,0.16,0.59,0.6,-8.0,-15.0,-0.002,-0.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.001;-0.0008]
118.0,13.0,0.25,0.23,0.52,0.6,-11.0,-20.0,-0.006,-0.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.001;-0.0008]
280.0,22.0,0.23,0.11,0.3,-1.5,-14.0,-6.0,0.013,0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
104.0,-5.0,0.1,0.24,0.46,0.3,-12.0,-2.0,0.005,-4.9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,(-0.001;-0.0008]
90.0,-20.0,-0.31,-0.04,0.46,-0.4,-11.0,10.0,0.008,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
302.0,-18.0,-0.07,0.22,0.3,-1.0,-14.0,-16.0,0.018,-2.7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
-175.0,3.0,0.03,-0.04,0.65,0.1,-13.0,8.0,0.013,2.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
-15.0,-33.0,-0.25,-0.04,0.52,-0.2,-11.0,8.0,-0.012,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
-125.0,-20.0,0.0,0.11,0.65,1.1,-12.0,-7.0,-0.005,0.0,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
4.0,21.0,0.1,0.18,0.58,0.5,-8.0,-17.0,-0.005,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.021,(-0.001;-0.0008]
-324.0,-13.0,0.02,0.33,1.11,-2.1,-18.0,-21.0,0.005,0.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.025,0.025,0.029,0.029,0.029,0.029,0.029,0.0,0.0,0.0,0.0,0.0,0.0,-0.004,0.0,-0.005,0.0,0.0,0.0,0.0,0.0,0.8,0.029,(-0.001;-0.0008]
-319.0,-17.0,-0.44,-0.06,0.77,1.9,-11.0,8.0,-0.019,1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-116.0,-17.0,-0.21,0.06,0.63,1.6,-11.0,-2.0,-0.012,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
-336.0,-21.0,-0.24,0.02,0.81,0.6,-11.0,7.0,-0.011,-1.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
25.0,-15.0,-0.36,0.14,0.53,0.4,-13.0,-4.0,-0.004,-1.5,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,(-0.001;-0.0008]
-438.0,-3.0,-0.73,0.12,1.25,-0.8,-12.0,-5.0,-0.014,-0.6,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.027,0.027,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,-0.003,0.0,0.8,0.028,(-0.001;-0.0008]
326.0,-10.0,0.5,0.14,0.24,-0.6,-14.0,-5.0,0.017,-1.9,0.02,0.02,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
457.0,6.0,-0.26,0.22,0.12,0.4,-13.0,1.0,-0.006,-3.7,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02,(-0.001;-0.0008]
288.0,-23.0,0.2,0.0,0.24,-0.7,-13.0,6.0,0.011,0.0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.018,(-0.001;-0.0008]
77.0,1.0,-0.14,-0.05,0.41,-0.6,-14.0,14.0,-0.004,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.017,0.017,0.017,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.5,0.017,(-0.001;-0.0008]
-489.0,56.0,0.25,0.21,1.04,0.3,-11.0,-21.0,-0.019,0.5,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.0,0.0,0.0,0.0,-0.002,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.022,(-0.001;-0.0008]
83.0,-10.0,-0.06,0.07,0.45,-2.2,-15.0,3.0,0.02,0.0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019,(-0.001;-0.0008]
-82.0,-51.0,0.05,0.01,0.55,1.2,-12.0,14.0,-0.007,-2.6,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,-0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.016,(-0.001;-0.0008]
-36.0,-27.0,0.17,0.1,0.58,-1.4,-12.0,-4.0,0.017,-0.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002,0.0,0.0,0.0,0.0,0.0,0.6,0.02,(-0.001;-0.0008]
